transaction_id,transaction_date,customer_id,vehicle_id,dealer_id,quantity,unit_price,discount_amount,tax_amount,total_revenue,payment_method,sales_channel
504574,2022-07-28,4271,113,97,1,172600000,500000,18931000,191031000,Credit,Showroom
504575,2024-11-16,2326,106,28,1,379100000,12800000,40293000,406593000,Credit,Showroom
504576,2025-12-02,2883,151,33,1,545000000,6500000,59235000,597735000,Cash,Showroom
504577,2024-01-13,1260,121,35,1,392500000,11200000,41943000,423243000,Credit,Showroom
504578,2025-05-17,5089,114,5,1,286200000,15900000,29733000,300033000,Credit,Showroom
504579,2021-03-08,4697,132,50,1,439600000,5900000,47707000,481407000,Credit,Showroom
504580,2025-06-24,4374,107,92,1,396400000,11100000,42383000,427683000,Credit,Showroom
504581,2025-03-03,1054,124,82,1,329100000,12900000,34782000,350982000,Credit,Showroom
504582,2020-06-04,4385,109,50,1,774100000,35000000,81301000,820401000,Credit,Showroom
504583,2020-01-18,1383,110,46,1,761600000,39200000,79464000,801864000,Credit,Online
504584,2020-08-07,4678,105,22,1,551100000,13500000,59136000,596736000,Cash,Showroom
504585,2022-11-28,3784,108,80,1,171000000,4700000,18293000,184593000,Credit,Showroom
504586,2022-07-24,5208,128,42,1,305100000,8900000,32582000,328782000,Credit,Event
504587,2024-02-06,4193,101,61,1,249500000,8000000,26565000,268065000,Credit,Showroom
504588,2021-04-19,3201,111,105,1,224100000,5000000,24101000,243201000,Credit,Showroom
504589,2025-03-06,1864,133,34,1,426300000,6500000,46178000,465978000,Credit,Showroom
504590,2022-01-09,5163,120,89,1,411400000,28200000,42152000,425352000,Cash,Showroom
504591,2022-03-31,4322,126,3,1,645200000,41900000,66363000,669663000,Credit,Showroom
504592,2021-09-27,3545,130,100,1,633500000,5500000,69080000,697080000,Cash,Showroom
504593,2025-09-14,5432,148,114,1,293000000,2700000,31933000,322233000,Credit,Showroom
504594,2021-01-22,4190,140,105,1,166700000,1600000,18161000,183261000,Credit,Showroom
504595,2022-08-28,5265,131,116,1,389100000,17200000,40909000,412809000,Credit,Showroom
504596,2023-11-03,5192,109,46,1,760900000,35300000,79816000,805416000,Credit,Event
504597,2021-02-16,3924,104,42,1,291800000,9900000,31009000,312909000,Credit,Showroom
504598,2022-12-18,5230,124,84,1,332100000,9600000,35475000,357975000,Credit,Showroom
504599,2020-02-25,2587,104,23,1,293300000,5100000,31702000,319902000,Credit,Event
504600,2024-06-11,2702,138,90,1,262100000,13300000,27368000,276168000,Cash,Showroom
504601,2025-01-01,2603,113,110,1,169300000,6500000,17908000,180708000,Cash,Showroom
504602,2022-08-29,2969,122,45,1,793100000,41000000,82731000,834831000,Credit,Showroom
504603,2022-09-06,1573,168,52,1,257800000,3000000,28028000,282828000,Credit,Showroom
504604,2025-11-29,4521,117,102,1,189200000,500000,20757000,209457000,Cash,Showroom
504605,2022-03-06,1345,101,87,1,236300000,9600000,24937000,251637000,Credit,Online
504606,2024-04-08,3655,143,40,1,707300000,31300000,74360000,750360000,Cash,Showroom
504607,2024-04-11,3480,104,49,1,302100000,4700000,32714000,330114000,Credit,Online
504608,2024-12-29,3503,130,4,1,657100000,7700000,71434000,720834000,Credit,Showroom
504609,2020-07-08,2799,146,46,1,195400000,11800000,20196000,203796000,Credit,Event
504610,2020-08-12,3015,138,84,1,246600000,4800000,26598000,268398000,Credit,Showroom
504611,2022-02-06,1425,127,79,1,293000000,8300000,31317000,316017000,Cash,Showroom
504612,2021-07-25,4875,123,119,1,776000000,2600000,85074000,858474000,Credit,Showroom
504613,2024-09-07,4177,130,13,1,627400000,4700000,68497000,691197000,Credit,Showroom
504614,2021-10-16,2731,107,20,1,398300000,8500000,42878000,432678000,Credit,Showroom
504615,2025-03-08,2620,109,8,1,788300000,47000000,81543000,822843000,Cash,Showroom
504616,2023-03-08,1017,104,31,1,283900000,17400000,29315000,295815000,Credit,Event
504617,2022-12-20,1570,143,51,1,748000000,30300000,78947000,796647000,Credit,Showroom
504618,2020-09-03,1831,130,87,1,660800000,26200000,69806000,704406000,Credit,Showroom
504619,2024-11-17,4191,134,114,1,263500000,16200000,27203000,274503000,Credit,Event
504620,2023-07-20,3321,121,43,1,410700000,15900000,43428000,438228000,Credit,Showroom
504621,2024-10-15,4852,128,118,1,304000000,14100000,31889000,321789000,Credit,Showroom
504622,2024-01-10,1521,106,93,1,393900000,13300000,41866000,422466000,Cash,Online
504623,2024-11-17,4843,142,33,1,293300000,900000,32164000,324564000,Cash,Showroom
504624,2025-05-01,2883,102,51,1,463300000,4900000,50424000,508824000,Cash,Showroom
504625,2021-05-30,3329,123,39,1,791000000,43700000,82203000,829503000,Credit,Online
504626,2023-12-17,5217,133,107,1,418400000,23200000,43472000,438672000,Credit,Showroom
504627,2022-10-26,2642,121,77,1,394300000,26000000,40513000,408813000,Cash,Showroom
504628,2020-01-20,1419,120,74,1,391100000,5600000,42405000,427905000,Credit,Showroom
504629,2021-05-29,2710,111,25,1,230400000,14800000,23716000,239316000,Credit,Showroom
504630,2023-11-14,3121,138,100,1,249200000,11500000,26147000,263847000,Credit,Showroom
504631,2024-12-10,1029,142,76,1,299800000,15900000,31229000,315129000,Cash,Showroom
504632,2022-01-28,4223,133,104,1,434900000,18300000,45826000,462426000,Cash,Showroom
504633,2022-01-02,3841,112,92,1,238900000,14400000,24695000,249195000,Credit,Showroom
504634,2023-01-27,4311,103,23,1,283100000,2700000,30844000,311244000,Credit,Event
504635,2024-01-04,1765,132,70,1,419200000,12400000,44748000,451548000,Cash,Event
504636,2023-08-31,5344,109,7,1,782700000,6300000,85404000,861804000,Cash,Showroom
504637,2020-07-01,2395,116,93,1,270800000,17400000,27874000,281274000,Cash,Online
504638,2024-01-24,5161,134,105,1,259300000,3500000,28138000,283938000,Cash,Showroom
504639,2024-11-20,3497,149,55,1,288000000,4700000,31163000,314463000,Credit,Showroom
504640,2021-12-21,4034,110,46,1,746600000,6800000,81378000,821178000,Cash,Showroom
504641,2025-02-20,2459,109,4,1,796900000,13300000,86196000,869796000,Credit,Showroom
504642,2024-04-23,4134,105,97,1,578800000,2900000,63349000,639249000,Credit,Showroom
504643,2022-11-10,3762,123,53,1,756700000,24200000,80575000,813075000,Credit,Online
504644,2022-03-21,3389,136,3,1,460900000,2900000,50380000,508380000,Credit,Online
504645,2021-07-19,2337,102,61,1,474700000,33000000,48587000,490287000,Credit,Showroom
504646,2020-05-11,5494,132,102,1,428800000,1300000,47025000,474525000,Credit,Event
504647,2024-01-23,3191,187,105,1,1291100000,60900000,135322000,1365522000,Credit,Showroom
504648,2025-01-04,2030,157,56,2,342000000,21900000,72831000,734931000,Credit,Fleet
504649,2020-03-01,1644,107,70,1,395900000,2800000,43241000,436341000,Credit,Showroom
504650,2023-08-03,4251,124,88,1,331300000,13300000,34980000,352980000,Cash,Event
504651,2024-10-07,1717,105,43,1,553600000,21200000,58564000,590964000,Credit,Showroom
504652,2025-04-28,4048,104,18,1,288100000,15800000,29953000,302253000,Cash,Showroom
504653,2024-11-11,3187,103,26,1,299700000,18900000,30888000,311688000,Credit,Showroom
504654,2024-05-09,2421,115,27,1,276600000,2300000,30173000,304473000,Cash,Showroom
504655,2023-11-11,2292,135,96,1,298400000,900000,32725000,330225000,Credit,Online
504656,2025-09-17,1399,127,57,1,286700000,2500000,31262000,315462000,Credit,Showroom
504657,2022-10-19,5338,105,75,1,556400000,17900000,59235000,597735000,Credit,Showroom
504658,2022-01-18,4251,112,60,1,231100000,14900000,23782000,239982000,Credit,Showroom
504659,2025-03-19,2638,144,58,1,802500000,3700000,87868000,886668000,Credit,Showroom
504660,2025-10-13,5380,112,96,1,225100000,12500000,23386000,235986000,Credit,Showroom
504661,2025-02-27,1489,124,112,1,322800000,20100000,33297000,335997000,Cash,Showroom
504662,2023-09-08,5049,120,18,1,405800000,22000000,42218000,426018000,Credit,Showroom
504663,2025-04-13,4770,149,18,1,283200000,6900000,30393000,306693000,Credit,Showroom
504664,2021-08-09,3486,111,26,1,230800000,8100000,24497000,247197000,Credit,Showroom
504665,2024-12-31,2204,115,99,1,294500000,0,32395000,326895000,Cash,Showroom
504666,2020-03-28,5327,114,120,1,276400000,1200000,30272000,305472000,Credit,Showroom
504667,2024-07-14,4949,132,77,1,428200000,14700000,45485000,458985000,Credit,Showroom
504668,2022-07-10,2590,106,16,1,370400000,4100000,40293000,406593000,Cash,Showroom
504669,2025-03-14,4510,103,73,1,286200000,200000,31460000,317460000,Credit,Showroom
504670,2020-05-17,3223,181,82,1,1627700000,66900000,171688000,1732488000,Credit,Showroom
504671,2024-08-08,5115,138,26,1,250300000,11000000,26323000,265623000,Credit,Online
504672,2021-12-31,5413,183,90,1,1932800000,85100000,203247000,2050947000,Credit,Showroom
504673,2021-11-12,3375,136,116,1,456300000,29800000,46915000,473415000,Credit,Showroom
504674,2025-02-26,3638,128,13,1,314600000,21600000,32230000,325230000,Cash,Showroom
504675,2023-07-13,2119,118,53,1,200000000,12900000,20581000,207681000,Cash,Showroom
504676,2024-03-15,3309,114,59,1,288100000,16700000,29854000,301254000,Credit,Showroom
504677,2022-02-19,2438,102,117,1,447900000,17900000,47300000,477300000,Credit,Event
504678,2022-04-29,1789,114,21,1,292000000,5300000,31537000,318237000,Credit,Showroom
504679,2022-11-03,5440,116,83,1,260500000,6200000,27973000,282273000,Credit,Event
504680,2025-12-08,1961,112,105,1,240000000,14600000,24794000,250194000,Credit,Online
504681,2025-06-22,2365,114,21,1,292100000,900000,32032000,323232000,Credit,Showroom
504682,2021-03-05,1258,102,56,1,456000000,22600000,47674000,481074000,Cash,Showroom
504683,2022-05-29,4671,165,10,1,447500000,20200000,47003000,474303000,Credit,Showroom
504684,2021-02-28,2834,105,70,1,568900000,29100000,59378000,599178000,Credit,Event
504685,2025-01-26,2847,102,8,1,482300000,17500000,51128000,515928000,Credit,Showroom
504686,2023-05-12,1179,118,23,1,201200000,8700000,21175000,213675000,Cash,Showroom
504687,2022-07-16,2980,136,38,1,451800000,16500000,47883000,483183000,Credit,Showroom
504688,2023-05-09,2597,115,13,1,297200000,2200000,32450000,327450000,Credit,Showroom
504689,2024-01-14,3376,106,116,1,371300000,12200000,39501000,398601000,Credit,Showroom
504690,2024-06-29,2518,126,28,1,639500000,12300000,68992000,696192000,Cash,Showroom
504691,2023-11-28,3468,121,30,1,408800000,18200000,42966000,433566000,Credit,Online
504692,2021-12-25,3236,128,57,1,296100000,500000,32516000,328116000,Cash,Online
504693,2023-10-19,2767,124,119,1,332000000,10300000,35387000,357087000,Cash,Online
504694,2021-07-20,3678,117,116,1,187600000,2600000,20350000,205350000,Cash,Online
504695,2023-06-26,4459,118,83,1,197500000,5600000,21109000,213009000,Credit,Showroom
504696,2021-05-22,4749,116,72,1,264800000,15800000,27390000,276390000,Credit,Event
504697,2024-01-23,4458,119,120,1,195000000,1400000,21296000,214896000,Cash,Showroom
504698,2023-03-28,4334,128,70,1,313900000,8300000,33616000,339216000,Credit,Showroom
504699,2025-07-19,3556,126,10,1,637200000,39000000,65802000,664002000,Credit,Showroom
504700,2024-06-19,2718,106,36,1,369700000,13300000,39204000,395604000,Cash,Showroom
504701,2021-04-25,3878,147,24,1,203300000,300000,22330000,225330000,Credit,Online
504702,2025-05-19,2962,140,95,1,168800000,5900000,17919000,180819000,Credit,Showroom
504703,2022-12-12,4612,154,30,1,900800000,53700000,93181000,940281000,Credit,Showroom
504704,2020-11-02,1406,131,99,1,374200000,7600000,40326000,406926000,Cash,Showroom
504705,2021-06-07,2566,124,87,1,310800000,9200000,33176000,334776000,Cash,Showroom
504706,2024-06-19,4235,132,118,1,440900000,24100000,45848000,462648000,Credit,Showroom
504707,2022-04-12,1842,133,22,1,411200000,11900000,43923000,443223000,Credit,Showroom
504708,2024-10-31,3277,121,1,1,403300000,1300000,44220000,446220000,Credit,Showroom
504709,2021-10-31,5348,112,4,1,236900000,14300000,24486000,247086000,Cash,Showroom
504710,2025-12-23,2650,122,2,1,785100000,51300000,80718000,814518000,Credit,Online
504711,2023-04-26,1868,109,23,1,788500000,36200000,82753000,835053000,Credit,Showroom
504712,2021-02-27,2907,101,114,1,234300000,4200000,25311000,255411000,Credit,Showroom
504713,2025-02-17,4227,121,81,1,411500000,11300000,44022000,444222000,Cash,Showroom
504714,2025-03-25,4912,110,99,1,761400000,15500000,82049000,827949000,Credit,Showroom
504715,2023-08-15,3294,136,65,1,459500000,7700000,49698000,501498000,Credit,Showroom
504716,2021-03-12,3215,103,14,1,295200000,14800000,30844000,311244000,Cash,Showroom
504717,2024-07-19,4841,135,12,1,286700000,10500000,30382000,306582000,Credit,Event
504718,2025-08-22,4551,136,76,1,440900000,16600000,46673000,470973000,Cash,Showroom
504719,2022-11-21,4187,109,112,1,739500000,32700000,77748000,784548000,Credit,Showroom
504720,2022-03-03,3313,125,74,1,669200000,12800000,72204000,728604000,Credit,Showroom
504721,2025-04-11,1345,148,90,1,292700000,1700000,32010000,323010000,Credit,Showroom
504722,2024-07-14,4871,125,114,1,646800000,3000000,70818000,714618000,Credit,Showroom
504723,2024-09-10,1108,122,110,1,762800000,41100000,79387000,801087000,Cash,Showroom
504724,2023-08-18,2844,133,37,1,436000000,29400000,44726000,451326000,Credit,Showroom
504725,2021-07-09,4850,131,36,1,370100000,25400000,37917000,382617000,Cash,Showroom
504726,2024-12-29,2770,104,28,1,293900000,3400000,31955000,322455000,Credit,Showroom
504727,2022-12-10,3283,159,12,6,414500000,165200000,255398000,2577198000,Credit,Fleet
504728,2023-03-21,5152,103,106,1,288000000,1800000,31482000,317682000,Cash,Showroom
504729,2022-09-24,4166,106,39,1,383600000,1700000,42009000,423909000,Cash,Showroom
504730,2024-04-27,4193,112,73,1,228300000,14200000,23551000,237651000,Credit,Online
504731,2023-07-11,1506,139,83,1,257300000,3900000,27874000,281274000,Cash,Showroom
504732,2022-04-22,5393,101,69,1,248000000,5000000,26730000,269730000,Cash,Showroom
504733,2021-05-19,1776,105,68,1,582400000,7300000,63261000,638361000,Credit,Showroom
504734,2025-03-21,2463,147,17,1,206300000,7600000,21857000,220557000,Credit,Showroom
504735,2022-01-15,2862,108,63,1,172200000,7400000,18128000,182928000,Cash,Showroom
504736,2020-01-26,3305,111,86,1,231600000,5300000,24893000,251193000,Cash,Online
504737,2020-10-29,3262,116,64,1,270300000,15200000,28061000,283161000,Cash,Showroom
504738,2023-10-12,1730,123,36,1,749100000,51000000,76791000,774891000,Cash,Showroom
504739,2023-09-30,1463,119,82,1,195200000,200000,21450000,216450000,Cash,Showroom
504740,2022-04-11,3241,125,80,1,633000000,3500000,69245000,698745000,Cash,Showroom
504741,2023-10-31,1954,111,73,1,234000000,5700000,25113000,253413000,Credit,Showroom
504742,2025-05-28,4515,113,91,2,172900000,7400000,37224000,375624000,Credit,Fleet
504743,2024-08-18,1792,130,110,1,659200000,34200000,68750000,693750000,Credit,Showroom
504744,2024-06-06,1405,171,91,1,345700000,3300000,37664000,380064000,Credit,Event
504745,2025-11-10,1557,127,87,1,289200000,1300000,31669000,319569000,Cash,Showroom
504746,2021-02-27,1604,114,25,1,289800000,18100000,29887000,301587000,Credit,Showroom
504747,2025-09-08,1847,129,119,1,295600000,500000,32461000,327561000,Credit,Showroom
504748,2022-08-12,3968,120,47,1,389000000,6600000,42064000,424464000,Cash,Online
504749,2020-07-17,4507,109,72,1,788600000,50000000,81246000,819846000,Credit,Event
504750,2025-05-30,2816,110,115,1,788700000,20000000,84557000,853257000,Credit,Showroom
504751,2023-01-06,1889,141,87,1,370700000,7700000,39930000,402930000,Cash,Showroom
504752,2021-07-26,1828,104,63,1,285300000,2100000,31152000,314352000,Credit,Showroom
504753,2021-02-28,2460,123,10,1,753500000,22900000,80366000,810966000,Credit,Showroom
504754,2025-05-13,1920,107,28,1,375400000,9700000,40227000,405927000,Credit,Showroom
504755,2024-07-22,4127,110,56,1,777300000,16900000,83644000,844044000,Cash,Showroom
504756,2024-06-10,1708,105,24,1,578300000,23600000,61017000,615717000,Credit,Showroom
504757,2022-11-19,1269,179,36,1,1118500000,25400000,120241000,1213341000,Cash,Showroom
504758,2022-04-28,2019,110,70,1,773300000,48500000,79728000,804528000,Cash,Showroom
504759,2025-03-17,1666,129,69,1,309200000,12400000,32648000,329448000,Cash,Showroom
504760,2022-04-03,4108,148,103,1,300000000,4700000,32483000,327783000,Cash,Showroom
504761,2023-09-30,2497,137,29,1,442500000,7400000,47861000,482961000,Credit,Showroom
504762,2020-06-30,1572,119,104,1,195000000,4100000,20999000,211899000,Cash,Showroom
504763,2023-03-07,4855,123,79,1,747800000,18000000,80278000,810078000,Credit,Showroom
504764,2024-01-31,1849,102,19,1,477900000,100000,52558000,530358000,Cash,Showroom
504765,2024-12-06,1131,116,72,1,260500000,15300000,26972000,272172000,Credit,Showroom
504766,2025-08-21,1413,119,35,1,207500000,6400000,22121000,223221000,Credit,Showroom
504767,2022-02-15,4624,115,72,1,282800000,1700000,30921000,312021000,Cash,Showroom
504768,2021-09-08,1615,130,17,1,663800000,400000,72974000,736374000,Cash,Showroom
504769,2021-08-24,1090,105,52,1,550200000,600000,60456000,610056000,Credit,Showroom
504770,2024-06-15,2224,125,98,1,623600000,38900000,64317000,649017000,Cash,Showroom
504771,2022-06-24,4078,130,78,1,647200000,31300000,67749000,683649000,Cash,Event
504772,2020-12-01,3346,123,21,1,786200000,51500000,80817000,815517000,Cash,Showroom
504773,2023-11-25,1214,126,68,1,642900000,13400000,69245000,698745000,Credit,Showroom
504774,2025-12-29,2381,178,58,1,1120700000,50100000,117766000,1188366000,Cash,Showroom
504775,2020-07-06,5039,101,36,1,235100000,1700000,25674000,259074000,Credit,Showroom
504776,2022-02-01,3445,142,42,1,291500000,18400000,30041000,303141000,Cash,Showroom
504777,2025-06-22,2939,111,36,1,239900000,6600000,25663000,258963000,Cash,Showroom
504778,2021-02-07,1690,133,70,1,415800000,23700000,43131000,435231000,Cash,Showroom
504779,2021-06-08,5182,109,14,1,762400000,5400000,83270000,840270000,Credit,Showroom
504780,2021-06-26,1603,105,69,1,548200000,12600000,58916000,594516000,Credit,Showroom
504781,2022-01-03,1571,116,100,1,256800000,2800000,27940000,281940000,Cash,Showroom
504782,2024-07-30,4132,124,19,1,327100000,7600000,35145000,354645000,Credit,Showroom
504783,2024-10-02,4606,116,19,1,255700000,12000000,26807000,270507000,Cash,Showroom
504784,2021-04-21,2537,103,28,1,298400000,16900000,30965000,312465000,Credit,Showroom
504785,2022-06-17,4979,101,1,1,238000000,7300000,25377000,256077000,Credit,Showroom
504786,2022-02-21,4167,115,81,1,278300000,17900000,28644000,289044000,Credit,Showroom
504787,2021-02-10,3634,128,113,1,312400000,5800000,33726000,340326000,Credit,Showroom
504788,2025-08-12,1745,166,24,1,656400000,1600000,72028000,726828000,Credit,Showroom
504789,2025-01-25,3975,109,94,1,737800000,8000000,80278000,810078000,Credit,Online
504790,2025-12-03,2346,126,119,1,649000000,1600000,71214000,718614000,Cash,Online
504791,2024-06-05,3891,112,70,1,232300000,12300000,24200000,244200000,Credit,Showroom
504792,2025-11-30,4563,106,14,1,389100000,12800000,41393000,417693000,Cash,Showroom
504793,2022-08-22,1572,101,59,1,247200000,5700000,26565000,268065000,Credit,Showroom
504794,2021-03-10,3081,105,8,1,551100000,9500000,59576000,601176000,Credit,Showroom
504795,2025-03-21,1146,126,6,1,633000000,39900000,65241000,658341000,Credit,Showroom
504796,2021-09-11,2668,109,109,1,790200000,30600000,83556000,843156000,Cash,Showroom
504797,2023-12-06,2034,167,91,1,635100000,8400000,68937000,695637000,Credit,Showroom
504798,2021-05-01,2012,111,43,1,237200000,7800000,25234000,254634000,Cash,Showroom
504799,2023-02-15,2504,106,43,1,395700000,9800000,42449000,428349000,Credit,Showroom
504800,2024-03-25,4766,107,107,1,391500000,2100000,42834000,432234000,Credit,Event
504801,2025-11-02,4695,144,66,1,810900000,50200000,83677000,844377000,Cash,Showroom
504802,2020-02-09,5020,115,32,1,279900000,10400000,29645000,299145000,Credit,Showroom
504803,2024-10-17,2864,116,26,1,267100000,5100000,28820000,290820000,Credit,Showroom
504804,2021-09-05,3870,110,81,1,763200000,24000000,81312000,820512000,Credit,Showroom
504805,2023-03-25,2076,136,27,1,452700000,11900000,48488000,489288000,Credit,Showroom
504806,2023-08-29,3970,120,70,1,399500000,1100000,43824000,442224000,Cash,Showroom
504807,2024-05-04,1493,107,63,1,393400000,7500000,42449000,428349000,Credit,Showroom
504808,2024-06-30,2644,182,62,1,1877600000,70000000,198836000,2006436000,Credit,Showroom
504809,2022-12-16,1715,123,58,1,774500000,45900000,80146000,808746000,Cash,Showroom
504810,2024-06-21,4260,116,50,1,266600000,4600000,28820000,290820000,Credit,Showroom
504811,2022-12-10,5323,144,104,1,779800000,33100000,82137000,828837000,Credit,Showroom
504812,2020-06-08,2869,108,45,1,174700000,8500000,18282000,184482000,Cash,Online
504813,2024-02-18,4446,177,56,1,1496300000,19500000,162448000,1639248000,Cash,Showroom
504814,2024-01-10,4255,136,22,1,457000000,25900000,47421000,478521000,Credit,Showroom
504815,2020-07-21,5126,117,102,1,184600000,7500000,19481000,196581000,Credit,Showroom
504816,2022-08-26,3189,130,37,1,621000000,10800000,67122000,677322000,Cash,Showroom
504817,2025-06-12,5173,134,76,1,268600000,14700000,27929000,281829000,Credit,Online
504818,2022-11-20,1554,130,102,1,668000000,42700000,68783000,694083000,Credit,Showroom
504819,2020-06-22,1999,128,77,1,314000000,4800000,34012000,343212000,Cash,Showroom
504820,2021-12-18,1850,114,109,1,294800000,14100000,30877000,311577000,Credit,Event
504821,2021-07-07,5190,169,106,1,262500000,6800000,28127000,283827000,Cash,Showroom
504822,2024-06-15,4142,160,45,1,379700000,0,41767000,421467000,Credit,Showroom
504823,2025-08-13,1090,108,64,1,172300000,4800000,18425000,185925000,Credit,Showroom
504824,2021-10-20,5243,104,43,1,292300000,15300000,30470000,307470000,Credit,Showroom
504825,2024-04-21,4719,143,47,1,710400000,48400000,72820000,734820000,Credit,Showroom
504826,2022-01-12,1029,126,50,1,622400000,1300000,68321000,689421000,Credit,Showroom
504827,2025-10-04,2696,102,95,4,453700000,61300000,192885000,1946385000,Credit,Fleet
504828,2021-05-03,1323,102,11,1,478600000,14500000,51051000,515151000,Credit,Showroom
504829,2024-01-06,2641,128,84,1,301300000,16600000,31317000,316017000,Credit,Showroom
504830,2024-11-05,3671,133,5,1,431100000,13300000,45958000,463758000,Credit,Showroom
504831,2021-08-24,3508,117,85,1,191000000,1000000,20900000,210900000,Credit,Showroom
504832,2025-08-23,2762,107,51,1,379500000,15300000,40062000,404262000,Credit,Showroom
504833,2025-12-17,1955,121,55,1,394500000,3100000,43054000,434454000,Cash,Showroom
504834,2023-09-17,1017,174,108,1,1906500000,60600000,203049000,2048949000,Credit,Showroom
504835,2025-11-01,5075,101,1,1,244300000,15500000,25168000,253968000,Credit,Showroom
504836,2025-10-01,4933,109,16,1,770300000,37800000,80575000,813075000,Cash,Showroom
504837,2021-08-20,1454,105,28,1,566100000,35600000,58355000,588855000,Cash,Showroom
504838,2022-03-08,4434,128,104,1,302500000,8800000,32307000,326007000,Credit,Showroom
504839,2022-03-05,5040,139,69,1,244400000,4100000,26433000,266733000,Cash,Showroom
504840,2025-11-30,1147,106,1,1,368800000,100000,40557000,409257000,Cash,Showroom
504841,2024-09-12,1895,144,62,1,771500000,18200000,82863000,836163000,Credit,Event
504842,2021-11-06,5072,139,114,1,253600000,400000,27852000,281052000,Cash,Online
504843,2023-10-16,4657,107,66,1,393800000,26400000,40414000,407814000,Credit,Showroom
504844,2025-01-13,1374,111,7,1,224100000,6500000,23936000,241536000,Credit,Showroom
504845,2020-12-18,2565,121,89,1,406300000,18400000,42669000,430569000,Credit,Showroom
504846,2020-09-13,2755,111,24,1,239900000,8100000,25498000,257298000,Credit,Showroom
504847,2020-06-14,1578,127,18,1,273600000,11400000,28842000,291042000,Credit,Showroom
504848,2024-07-03,3010,150,88,1,266000000,6300000,28567000,288267000,Credit,Showroom
504849,2025-12-26,1886,112,54,1,240500000,9700000,25388000,256188000,Cash,Showroom
504850,2020-06-16,2727,105,84,1,570000000,200000,62678000,632478000,Cash,Showroom
504851,2024-06-02,4560,104,30,1,286400000,11500000,30239000,305139000,Cash,Showroom
504852,2025-08-13,5322,136,41,1,465700000,23100000,48686000,491286000,Credit,Showroom
504853,2022-11-15,3781,112,62,1,234900000,9200000,24827000,250527000,Cash,Online
504854,2025-07-14,4686,108,107,1,172000000,4300000,18447000,186147000,Cash,Showroom
504855,2023-01-21,2141,145,98,1,353600000,5000000,38346000,386946000,Cash,Online
504856,2025-04-23,4751,107,19,1,388100000,9800000,41613000,419913000,Credit,Online
504857,2024-12-01,2866,116,13,1,271800000,17700000,27951000,282051000,Cash,Showroom
504858,2025-05-28,3212,101,50,1,240100000,9600000,25355000,255855000,Credit,Showroom
504859,2022-05-22,2507,126,35,1,640900000,20300000,68266000,688866000,Credit,Showroom
504860,2022-08-05,3512,136,70,1,457100000,19100000,48180000,486180000,Cash,Showroom
504861,2023-10-08,4914,121,94,1,396900000,23300000,41096000,414696000,Cash,Showroom
504862,2023-12-29,2481,129,48,1,292800000,15500000,30503000,307803000,Credit,Online
504863,2023-07-29,3207,103,89,1,299600000,4900000,32417000,327117000,Cash,Online
504864,2022-05-06,2664,168,60,1,270100000,10500000,28556000,288156000,Cash,Showroom
504865,2024-01-19,4233,125,19,1,651600000,36200000,67694000,683094000,Credit,Showroom
504866,2022-08-12,2833,107,9,1,376000000,6100000,40689000,410589000,Credit,Showroom
504867,2025-05-18,1960,108,56,1,172400000,2000000,18744000,189144000,Credit,Showroom
504868,2025-06-21,4715,114,70,1,291700000,16600000,30261000,305361000,Cash,Showroom
504869,2020-01-04,4486,118,60,1,196600000,3200000,21274000,214674000,Credit,Showroom
504870,2023-01-05,1355,139,101,1,258500000,16400000,26631000,268731000,Credit,Showroom
504871,2023-10-07,1156,128,89,1,311600000,4300000,33803000,341103000,Credit,Showroom
504872,2020-11-27,3727,153,46,1,435700000,27700000,44880000,452880000,Cash,Showroom
504873,2024-05-29,2584,156,31,1,650300000,15100000,69872000,705072000,Credit,Event
504874,2022-06-03,2138,145,20,1,363400000,11100000,38753000,391053000,Credit,Showroom
504875,2024-09-04,5204,122,29,1,775600000,26900000,82357000,831057000,Credit,Showroom
504876,2024-02-28,5097,132,14,1,420500000,3000000,45925000,463425000,Cash,Event
504877,2022-01-05,3140,147,35,1,203100000,5100000,21780000,219780000,Credit,Showroom
504878,2022-11-23,1869,119,43,1,196800000,9800000,20570000,207570000,Credit,Showroom
504879,2025-09-29,3062,116,51,1,264300000,1200000,28941000,292041000,Cash,Showroom
504880,2024-01-27,1346,140,94,1,175700000,3200000,18975000,191475000,Cash,Online
504881,2022-06-16,3682,109,110,1,778000000,21600000,83204000,839604000,Credit,Showroom
504882,2022-03-16,2018,101,48,1,250300000,3200000,27181000,274281000,Cash,Showroom
504883,2023-08-28,5219,139,5,1,249200000,5100000,26851000,270951000,Credit,Showroom
504884,2025-08-30,4815,138,69,1,261700000,10500000,27632000,278832000,Credit,Showroom
504885,2022-09-03,1452,120,112,1,405800000,5600000,44022000,444222000,Credit,Showroom
504886,2022-05-18,3782,106,22,1,396400000,1900000,43395000,437895000,Credit,Event
504887,2024-05-02,2285,136,66,1,463500000,29300000,47762000,481962000,Cash,Showroom
504888,2024-03-11,2187,106,62,1,383400000,4800000,41646000,420246000,Credit,Online
504889,2024-03-22,4804,129,102,1,305600000,16200000,31834000,321234000,Cash,Showroom
504890,2025-09-02,4348,142,15,1,282700000,16000000,29337000,296037000,Credit,Online
504891,2023-11-22,4016,187,110,1,1248100000,17100000,135410000,1366410000,Credit,Showroom
504892,2020-10-15,4845,172,10,1,1300800000,60000000,136488000,1377288000,Credit,Event
